GEO_ID,Total population,Male,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some other race,Two or more races,Name,State,County,Tract
1400000US06037262802,3811,49.1,5.1,6.7,6.1,3.9,1.6,6.0,12.4,20.4,7.1,9.1,10.3,7.8,3.5,48.5,91.5,1.0,0.4,5.2,0.0,1.0,0.8,Census Tract 2628.02; Los Angeles County; California,6,37,262802
1400000US06037264000,2897,48.6,2.4,8.5,7.2,5.8,4.1,6.7,9.1,18.0,5.8,7.0,11.9,10.3,3.2,48.4,92.0,0.0,0.0,7.0,0.0,1.0,0.0,Census Tract 2640; Los Angeles County; California,6,37,264000
1400000US06037264102,3284,46.6,4.2,2.1,4.1,3.1,11.1,29.1,17.4,12.1,4.1,0.5,4.6,6.5,1.2,33.4,72.9,0.0,0.0,11.8,0.0,10.4,4.9,Census Tract 2641.02; Los Angeles County; California,6,37,264102
1400000US06037264103,2213,43.6,1.4,0.0,3.6,1.0,7.2,31.7,23.8,11.3,4.8,4.1,4.2,2.4,4.4,36.3,81.8,1.3,0.0,7.5,0.0,6.3,3.1,Census Tract 2641.03; Los Angeles County; California,6,37,264103
1400000US06037264301,4970,40.6,2.5,1.1,0.4,1.0,10.6,46.0,12.9,6.5,8.3,2.3,4.1,3.5,0.8,31.3,78.9,1.4,0.0,16.2,0.0,0.8,2.7,"Census Tract 2643.01, Los Angeles County, California",6,37,264301
1400000US06037264302,5950,44.6,6.8,1.9,3.7,3.0,9.0,20.6,16.7,15.3,3.5,5.3,7.8,5.3,1.2,37.9,84.4,0.3,0.0,10.5,0.0,0.9,4.0,"Census Tract 2643.02, Los Angeles County, California",6,37,264302
1400000US06037265100,2200,44.8,1.1,1.4,6.7,4.8,3.1,5.9,13.0,11.2,5.6,6.8,13.7,19.4,7.3,56.8,84.5,2.5,0.3,8.5,0.0,0.4,3.9,Census Tract 2651; Los Angeles County; California,6,37,265100
1400000US06037265201,2515,41.7,0.0,1.6,3.8,4.4,21.4,19.4,11.1,9.8,4.0,6.7,5.4,5.7,6.8,34.1,73.9,2.4,0.0,22.1,0.0,1.5,0.0,Census Tract 2652.01; Los Angeles County; California,6,37,265201
1400000US06037265202,3406,45.6,2.2,3.5,4.0,1.2,17.0,17.8,11.5,16.2,3.5,4.6,6.5,5.4,6.5,37.7,72.9,1.3,1.4,20.3,0.3,0.9,2.9,"Census Tract 2652.02, Los Angeles County, California",6,37,265202
1400000US06037265301,7084,45.4,0.0,0.0,0.0,77.5,21.7,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,19.2,38.4,4.5,0.2,42.6,0.4,9.5,4.4,Census Tract 2653.01; Los Angeles County; California,6,37,265301
1400000US06037265303,4424,41.4,0.7,0.3,0.0,7.0,69.6,14.3,2.2,3.2,1.1,0.2,1.1,0.2,0.0,21.9,51.2,2.8,0.2,33.1,0.0,6.3,6.4,Census Tract 2653.03; Los Angeles County; California,6,37,265303
1400000US06037265304,3448,57.6,0.9,0.0,0.0,11.2,70.5,8.6,2.8,2.0,2.7,1.4,0.0,0.0,0.0,21.3,48.7,2.1,0.0,41.1,0.0,6.1,1.9,Census Tract 2653.04; Los Angeles County; California,6,37,265304
1400000US06037265305,3738,54.4,1.6,0.3,0.0,6.0,60.8,20.0,6.6,0.7,1.5,1.3,0.7,0.0,0.6,22.6,52.8,5.4,0.2,30.4,0.0,5.6,5.5,"Census Tract 2653.05, Los Angeles County, California",6,37,265305
1400000US06037265410,1503,46.5,8.1,6.6,9.1,4.1,5.8,9.8,14.6,11.9,8.7,4.3,6.3,8.8,1.9,40.5,87.1,0.0,0.0,4.1,0.0,0.7,8.1,Census Tract 2654.10; Los Angeles County; California,6,37,265410
1400000US06037265420,1674,48.8,7.9,7.5,6.3,2.6,3.5,5.8,17.4,10.8,9.1,10.8,8.8,3.8,5.9,44.6,88.6,0.0,0.0,9.9,0.0,0.8,0.7,Census Tract 2654.20; Los Angeles County; California,6,37,265420
1400000US06037265510,3715,48.2,3.3,1.9,0.8,2.4,24.9,29.6,16.2,8.5,3.4,1.4,2.3,4.2,1.1,30.3,55.1,0.0,0.0,39.4,0.0,1.9,3.5,"Census Tract 2655.10, Los Angeles County, California",6,37,265510
1400000US06037265520,4529,50.7,4.7,1.9,1.9,4.2,13.8,29.3,15.0,12.1,3.8,2.9,7.2,2.7,0.7,32.8,73.4,5.6,0.0,17.7,0.0,0.8,2.6,"Census Tract 2655.20, Los Angeles County, California",6,37,265520
1400000US06037265601,3046,41.7,10.2,1.6,4.0,1.9,5.0,21.0,17.4,14.5,4.2,5.3,5.8,5.9,3.2,37.1,84.0,0.0,0.3,9.3,0.0,2.5,3.9,Census Tract 2656.01; Los Angeles County; California,6,37,265601
1400000US06037265602,2824,46.5,4.4,2.3,0.6,2.3,6.1,11.6,13.0,17.4,6.7,5.5,11.4,15.7,3.2,49.9,82.9,0.6,0.0,16.5,0.0,0.0,0.0,Census Tract 2656.02; Los Angeles County; California,6,37,265602
1400000US06037265700,4588,47.2,5.4,2.5,2.5,2.1,3.6,15.2,12.5,14.8,9.0,8.1,9.9,9.9,4.4,50.5,85.1,1.4,0.0,4.3,0.0,2.7,6.6,"Census Tract 2657, Los Angeles County, California",6,37,265700
1400000US06037267100,5961,44.5,8.5,6.5,1.4,1.9,10.2,18.9,17.9,10.1,5.9,5.9,8.8,3.1,0.8,35.9,72.5,3.2,0.0,18.3,0.0,3.0,3.0,"Census Tract 2671, Los Angeles County, California",6,37,267100
1400000US06037267200,5214,47.7,6.7,3.3,2.5,1.7,9.0,23.2,15.7,13.5,3.4,7.2,6.4,5.8,1.5,36.6,74.7,1.5,0.0,16.3,0.0,5.8,1.6,"Census Tract 2672, Los Angeles County, California",6,37,267200
1400000US06037267300,3869,54.8,4.3,7.5,2.7,1.2,14.4,30.5,13.9,11.1,2.2,4.4,4.4,2.2,1.2,29.9,41.3,5.2,0.3,21.5,0.0,27.7,4.0,Census Tract 2673; Los Angeles County; California,6,37,267300
1400000US06037267402,4459,43.6,4.4,2.9,0.2,1.0,7.4,38.0,13.1,9.5,8.0,5.4,4.4,4.4,1.3,32.7,68.4,1.7,0.0,18.8,0.0,8.5,2.5,"Census Tract 2674.02, Los Angeles County, California",6,37,267402
1400000US06037267403,3132,51.8,4.8,1.2,0.2,5.7,13.1,32.6,16.3,14.3,2.5,2.1,4.3,2.7,0.4,32.5,66.4,0.4,0.4,22.1,0.0,6.2,4.5,Census Tract 2674.03; Los Angeles County; California,6,37,267403
1400000US06037267404,3290,53.1,4.8,0.4,2.2,2.1,10.4,33.6,12.6,13.7,2.4,4.9,8.7,2.6,1.5,33.6,61.7,4.7,10.4,11.8,0.0,7.2,4.2,Census Tract 2674.04; Los Angeles County; California,6,37,267404
1400000US06037267501,5705,56.0,4.1,5.3,2.9,3.5,7.7,34.1,21.3,8.9,2.7,3.3,1.8,2.9,1.5,31.9,49.2,3.2,0.2,15.5,0.0,29.4,2.4,"Census Tract 2675.01, Los Angeles County, California",6,37,267501
1400000US06037267502,3347,58.6,7.3,1.0,4.2,1.8,5.5,42.6,15.9,7.4,7.0,1.4,2.4,1.6,1.8,31.1,55.6,3.8,3.5,22.6,0.0,10.9,3.6,Census Tract 2675.02; Los Angeles County; California,6,37,267502
1400000US06037267600,2771,55.4,5.3,5.2,1.4,2.7,10.7,24.8,14.4,10.3,7.0,5.2,5.1,6.0,1.8,35.0,46.1,7.7,1.0,35.9,0.0,6.1,3.2,Census Tract 2676; Los Angeles County; California,6,37,267600
1400000US06037267700,3362,47.9,5.2,0.0,5.7,2.2,8.4,27.7,18.6,11.3,5.0,5.4,3.4,3.2,3.9,36.3,40.8,3.3,0.4,40.5,0.0,11.6,3.3,Census Tract 2677; Los Angeles County; California,6,37,267700
1400000US06037267800,2919,49.9,7.8,5.1,8.2,5.7,1.0,12.2,20.0,11.8,6.3,5.9,7.7,5.0,3.2,42.7,76.7,1.6,0.0,14.2,0.0,2.0,5.4,Census Tract 2678; Los Angeles County; California,6,37,267800
1400000US06037267901,2509,44.6,1.9,4.3,0.0,1.0,0.6,8.2,12.7,7.2,9.1,5.0,25.9,18.5,5.7,65.0,80.6,0.0,0.0,14.5,0.0,1.5,3.3,Census Tract 2679.01; Los Angeles County; California,6,37,267901
1400000US06037267902,3383,49.5,4.3,4.8,5.5,3.0,1.3,20.9,17.1,14.5,7.8,7.8,6.2,5.2,1.6,41.4,85.1,2.0,0.9,12.0,0.0,0.0,0.0,Census Tract 2679.02; Los Angeles County; California,6,37,267902
1400000US06037269000,5544,42.7,2.7,4.6,4.4,4.6,3.2,12.1,11.6,12.2,4.2,7.6,8.1,10.9,13.8,50.1,87.4,0.2,0.4,6.0,0.0,3.9,2.2,Census Tract 2690; Los Angeles County; California,6,37,269000
1400000US06037269100,4275,44.6,6.5,5.3,6.2,3.7,5.4,20.2,14.1,10.8,4.8,8.4,4.7,7.3,2.4,37.7,84.9,2.2,0.0,10.5,0.0,0.3,2.1,Census Tract 2691; Los Angeles County; California,6,37,269100
1400000US06037269300,3935,42.3,9.2,7.8,7.6,4.6,1.3,7.5,14.9,18.6,8.0,5.5,5.3,5.5,4.3,43.9,85.8,1.9,0.0,7.2,0.0,0.8,4.3,Census Tract 2693; Los Angeles County; California,6,37,269300
1400000US06037269500,4073,48.5,11.7,8.6,7.5,5.1,2.2,9.6,14.9,13.8,5.2,7.1,5.0,4.7,4.4,39.4,90.1,0.8,0.0,6.6,0.0,1.5,1.1,Census Tract 2695; Los Angeles County; California,6,37,269500
1400000US06037269601,3578,50.1,9.3,6.9,7.0,5.7,14.4,24.7,15.2,7.2,3.0,4.0,2.4,0.4,0.0,27.6,38.9,16.7,0.6,0.7,0.0,38.1,5.0,Census Tract 2696.01; Los Angeles County; California,6,37,269601
1400000US06037269602,3777,54.2,7.7,2.6,5.6,5.6,4.8,16.5,19.0,23.5,7.6,2.6,0.6,3.2,0.7,40.3,67.8,15.6,0.0,2.2,0.0,5.7,8.7,Census Tract 2696.02; Los Angeles County; California,6,37,269602
1400000US06037269700,3853,48.1,3.8,5.3,3.5,3.7,4.5,24.5,15.0,14.5,8.0,6.0,8.8,2.2,0.3,38.4,57.5,11.7,0.0,9.4,0.5,14.2,6.7,Census Tract 2697; Los Angeles County; California,6,37,269700
1400000US06037269800,3565,53.4,4.8,7.8,3.2,5.6,9.5,25.0,18.7,11.6,4.0,3.6,5.0,1.3,0.0,32.6,53.9,11.7,0.7,18.4,0.0,10.2,5.1,Census Tract 2698; Los Angeles County; California,6,37,269800
1400000US06037269903,3788,55.3,1.5,0.5,5.3,0.3,8.8,45.1,12.6,12.1,4.3,2.4,5.1,2.1,0.0,31.7,44.4,12.4,0.7,24.6,0.0,13.0,5.0,Census Tract 2699.03; Los Angeles County; California,6,37,269903
1400000US06037269904,3934,43.3,3.3,3.5,1.7,2.6,11.7,30.8,19.5,11.8,5.9,2.1,3.8,1.8,1.4,32.7,50.5,10.5,0.0,16.7,0.0,19.0,3.2,"Census Tract 2699.04, Los Angeles County, California",6,37,269904
1400000US06037269905,2676,42.3,5.6,3.7,9.6,6.5,5.6,22.2,20.0,13.9,5.6,2.8,1.7,2.8,0.0,33.5,37.4,23.7,0.0,18.8,0.9,15.5,3.8,Census Tract 2699.05; Los Angeles County; California,6,37,269905
1400000US06037269906,2840,49.0,1.0,4.8,2.6,1.9,6.2,38.9,23.1,9.0,4.4,4.4,1.7,0.8,1.4,32.8,44.6,10.4,1.0,26.5,0.4,11.7,5.5,Census Tract 2699.06; Los Angeles County; California,6,37,269906
1400000US06037269907,2924,48.9,6.5,9.4,1.7,1.7,4.8,39.8,16.0,10.5,3.0,2.3,1.4,2.2,0.7,30.7,51.6,13.0,0.0,21.0,1.1,10.5,2.8,Census Tract 2699.07; Los Angeles County; California,6,37,269907
1400000US06037270100,4389,53.3,3.5,3.4,3.1,3.2,4.3,48.0,13.0,12.0,4.8,1.7,1.8,1.0,0.3,31.1,51.6,12.8,0.8,20.4,1.8,7.4,5.2,"Census Tract 2701, Los Angeles County, California",6,37,270100
1400000US06037270200,3747,45.3,11.2,6.3,4.5,6.9,9.1,18.1,15.5,10.7,5.7,3.9,6.0,1.5,0.7,32.4,57.7,4.0,1.3,8.1,0.0,26.7,2.2,Census Tract 2702; Los Angeles County; California,6,37,270200
1400000US06037270300,2324,50.9,8.3,5.3,2.7,2.2,9.7,16.4,19.2,12.3,5.0,6.5,7.9,3.4,1.3,39.0,35.5,39.2,0.0,9.3,0.0,15.5,0.6,Census Tract 2703; Los Angeles County; California,6,37,270300
1400000US06037271100,2253,53.2,3.9,4.0,7.2,5.1,8.6,10.7,16.1,18.2,9.5,3.2,6.3,3.9,3.3,41.5,63.7,0.5,0.0,33.7,0.0,1.6,0.4,Census Tract 2711; Los Angeles County; California,6,37,271100
1400000US06037271200,2342,52.9,6.5,2.4,4.5,6.6,7.6,36.8,12.4,11.9,2.1,2.9,3.9,2.0,0.4,29.8,62.9,2.6,1.8,24.6,0.0,5.3,2.9,Census Tract 2712; Los Angeles County; California,6,37,271200
1400000US06037271300,4671,47.7,7.9,2.7,2.9,1.7,8.4,22.5,13.2,10.6,8.1,4.3,4.9,6.3,6.3,38.0,69.7,1.2,0.6,21.6,0.0,3.4,3.5,Census Tract 2713; Los Angeles County; California,6,37,271300
1400000US06037271400,3310,46.7,4.6,6.0,6.3,5.1,2.5,4.0,17.7,21.0,5.6,4.5,8.7,10.1,3.9,47.7,80.1,0.3,0.4,12.9,0.0,2.0,4.4,Census Tract 2714; Los Angeles County; California,6,37,271400
1400000US06037271500,2903,49.6,5.5,6.1,4.5,5.9,1.7,10.7,15.1,17.4,9.6,4.7,12.1,4.7,2.0,45.1,73.4,2.5,0.0,13.9,0.0,6.4,3.8,Census Tract 2715; Los Angeles County; California,6,37,271500
1400000US06037271600,4480,53.2,8.1,5.2,6.0,4.8,7.5,23.3,18.2,11.3,4.0,2.2,3.3,5.0,1.2,33.1,54.2,9.0,0.9,33.6,0.0,1.2,1.2,Census Tract 2716; Los Angeles County; California,6,37,271600
1400000US06037271701,5356,50.3,4.4,3.4,6.3,1.9,4.3,29.8,15.5,14.7,7.0,5.1,2.6,2.9,2.1,35.0,64.8,1.1,0.0,28.0,0.0,1.8,4.3,"Census Tract 2717.01, Los Angeles County, California",6,37,271701
1400000US06037271702,4527,52.4,6.1,5.2,4.3,2.7,10.4,34.2,13.1,6.6,4.0,3.1,6.3,2.5,1.5,31.2,35.6,6.3,0.0,45.0,0.0,11.9,1.3,Census Tract 2717.02; Los Angeles County; California,6,37,271702
1400000US06037271801,4062,52.7,3.1,8.4,3.1,5.2,12.0,23.7,17.9,8.3,7.6,4.1,2.6,3.7,0.4,32.0,57.7,9.8,0.4,15.9,0.0,14.1,2.2,Census Tract 2718.01; Los Angeles County; California,6,37,271801
1400000US06037271802,6146,49.0,3.6,5.2,2.4,4.2,9.8,30.4,21.7,10.5,4.3,2.2,2.5,2.6,0.6,32.6,49.6,13.7,0.0,20.0,0.0,9.6,7.1,"Census Tract 2718.02, Los Angeles County, California",6,37,271802
1400000US06037271901,3477,48.3,7.3,3.0,6.0,2.5,6.0,25.4,12.4,15.0,7.0,3.3,7.7,2.2,2.3,34.9,60.3,11.9,0.5,13.7,0.0,8.3,5.3,Census Tract 2719.01; Los Angeles County; California,6,37,271901
1400000US06037271902,4299,52.9,8.3,3.4,2.7,2.6,3.3,26.4,17.9,10.1,8.8,7.1,4.6,3.7,1.2,35.7,66.4,2.1,2.3,13.5,0.0,11.9,3.8,Census Tract 2719.02; Los Angeles County; California,6,37,271902
1400000US06037272100,4066,48.5,6.2,6.3,4.9,1.6,3.9,17.3,16.6,19.0,9.7,4.7,4.5,3.3,1.8,41.6,68.9,2.4,0.0,9.2,0.0,15.2,4.3,Census Tract 2721; Los Angeles County; California,6,37,272100
1400000US06037272201,2430,48.4,7.4,2.1,4.7,5.4,11.9,25.3,13.5,12.1,4.9,3.2,7.0,2.3,0.5,31.6,66.6,0.0,0.5,12.3,0.0,15.3,5.3,Census Tract 2722.01; Los Angeles County; California,6,37,272201
1400000US06037272202,3250,44.8,6.2,2.2,5.4,1.2,15.4,21.4,21.7,9.6,5.4,5.0,3.5,1.0,1.9,33.6,52.0,2.8,0.0,10.8,0.0,27.8,6.6,Census Tract 2722.02; Los Angeles County; California,6,37,272202
1400000US06037910206,3110,53.3,9.2,14.4,7.9,13.1,3.8,13.6,17.5,7.7,5.4,3.2,2.5,1.1,0.7,26.3,49.7,13.1,0.0,9.3,0.0,23.7,4.1,"Census Tract 9102.06, Los Angeles County, California",6,37,910206
1400000US06037910207,5563,48.4,7.0,10.9,12.4,8.4,5.3,8.1,17.0,14.7,6.0,2.9,5.7,1.3,0.3,32.7,68.1,9.3,0.3,3.7,0.0,13.9,4.7,"Census Tract 9102.07, Los Angeles County, California",6,37,910207
1400000US06037910208,6590,46.4,6.9,9.0,11.0,11.2,8.0,12.1,13.1,14.0,4.7,3.7,3.2,2.3,0.8,28.2,44.3,12.0,0.5,8.0,0.9,28.9,5.4,"Census Tract 9102.08, Los Angeles County, California",6,37,910208
1400000US06037910209,4265,46.4,7.5,1.7,11.7,11.8,2.0,10.4,15.0,22.4,4.9,3.6,4.6,4.3,0.0,38.8,71.5,15.6,0.0,4.9,3.2,1.7,3.2,"Census Tract 9102.09, Los Angeles County, California",6,37,910209
1400000US06037910210,7078,51.2,6.8,10.1,11.9,8.0,5.2,8.1,18.3,19.1,4.3,2.2,3.6,1.9,0.6,35.0,63.0,14.5,0.5,7.3,0.0,9.6,5.2,Census Tract 9102.10; Los Angeles County; California,6,37,910210
1400000US06037910301,4020,52.5,4.3,5.5,7.6,5.6,5.5,6.6,10.7,27.1,8.8,3.8,9.2,3.4,1.7,47.2,82.8,5.8,0.7,2.7,0.0,5.6,2.3,Census Tract 9103.01; Los Angeles County; California,6,37,910301
1400000US06037910302,5910,49.9,3.7,5.0,12.6,5.9,5.9,8.1,14.6,21.1,7.7,5.3,5.7,3.7,0.7,41.7,71.1,8.0,0.6,5.2,0.0,12.4,2.9,Census Tract 9103.02; Los Angeles County; California,6,37,910302
1400000US06037910401,6052,47.4,4.9,5.8,9.9,8.6,8.1,9.6,12.6,18.2,6.1,6.8,3.2,5.5,0.9,38.2,47.5,4.6,0.5,10.3,1.0,32.8,3.2,Census Tract 9104.01; Los Angeles County; California,6,37,910401
1400000US06037910402,3242,45.2,18.8,9.1,8.5,11.4,7.4,18.0,10.1,8.9,1.9,1.1,2.9,1.0,1.0,21.4,23.9,20.5,0.0,0.7,0.0,52.1,2.7,"Census Tract 9104.02, Los Angeles County, California",6,37,910402
1400000US06037910403,2690,52.5,13.3,14.3,9.1,8.9,10.6,18.6,11.8,8.4,1.4,1.4,1.0,1.2,0.0,22.2,25.7,16.3,0.6,3.0,0.0,53.0,1.4,"Census Tract 9104.03, Los Angeles County, California",6,37,910403
1400000US06037910404,3964,51.2,6.5,8.7,11.6,10.4,6.6,11.7,16.0,13.7,8.1,1.5,4.0,0.9,0.3,29.9,36.7,17.9,1.1,1.5,0.0,41.1,1.8,Census Tract 9104.04; Los Angeles County; California,6,37,910404
1400000US06037910501,5510,46.3,14.0,12.5,11.1,8.8,11.3,13.3,8.6,9.2,3.5,1.7,3.8,1.5,0.6,21.1,22.9,30.4,0.0,2.3,0.0,40.5,3.9,Census Tract 9105.01; Los Angeles County; California,6,37,910501
1400000US06037910502,3967,48.6,9.0,11.8,13.0,8.8,7.3,9.6,20.0,7.3,5.0,4.5,2.8,0.4,0.5,25.4,22.3,19.3,0.6,3.5,0.0,49.3,5.0,Census Tract 9105.02; Los Angeles County; California,6,37,910502
1400000US06037910504,5095,51.6,14.6,9.5,7.8,12.0,9.8,11.4,14.7,11.0,1.9,2.3,2.3,1.9,0.9,23.4,23.1,10.9,0.5,0.2,0.0,63.1,2.2,Census Tract 9105.04; Los Angeles County; California,6,37,910504
1400000US06037910505,2938,55.2,6.3,8.8,14.9,9.4,9.4,10.2,15.3,13.2,6.2,0.9,2.5,1.2,1.7,26.9,32.6,13.9,1.1,3.7,0.0,47.6,1.0,Census Tract 9105.05; Los Angeles County; California,6,37,910505
1400000US06037910601,6434,51.3,7.3,10.1,12.0,11.4,8.6,11.8,15.4,10.7,5.3,3.0,2.4,2.1,0.0,25.4,37.8,15.1,1.1,2.2,0.0,39.0,4.9,Census Tract 9106.01; Los Angeles County; California,6,37,910601
1400000US06037910602,3580,50.6,9.2,14.0,8.2,6.8,6.6,17.6,11.8,10.8,1.5,3.8,4.5,4.2,1.1,28.6,34.7,14.0,0.0,5.0,0.0,40.7,5.6,Census Tract 9106.02; Los Angeles County; California,6,37,910602
1400000US06037910603,7060,49.1,7.5,8.5,10.4,8.4,7.2,12.3,14.3,15.5,5.3,4.1,4.2,1.8,0.5,32.1,35.1,10.3,0.3,6.0,1.2,43.5,3.6,"Census Tract 9106.03, Los Angeles County, California",6,37,910603
1400000US06037910605,3876,43.8,6.4,7.5,8.1,14.3,7.3,13.4,11.6,14.4,4.5,6.5,4.8,0.8,0.3,30.3,35.0,12.2,2.8,3.3,0.6,40.0,6.1,Census Tract 9106.05; Los Angeles County; California,6,37,910605
1400000US06037910606,2602,49.0,7.5,13.3,6.3,6.9,6.7,17.1,14.5,13.6,4.4,2.3,6.1,1.2,0.0,28.7,49.8,11.5,0.6,1.3,1.0,30.8,5.1,Census Tract 9106.06; Los Angeles County; California,6,37,910606
1400000US06037910705,9844,47.8,7.0,10.6,13.4,13.6,7.1,12.0,14.8,13.4,2.9,1.6,2.6,1.1,0.0,22.9,33.2,22.1,0.2,3.3,0.0,37.1,4.1,"Census Tract 9107.05, Los Angeles County, California",6,37,910705
1400000US06037910706,5514,50.4,6.1,9.7,9.4,12.9,11.0,12.0,14.8,13.4,3.9,2.2,3.2,1.4,0.0,26.6,38.1,12.4,0.0,4.4,0.0,38.7,6.4,Census Tract 9107.06; Los Angeles County; California,6,37,910706
1400000US06037910707,4479,46.6,9.3,8.3,6.3,9.7,6.3,16.3,15.5,14.4,3.2,4.7,3.9,2.0,0.0,30.5,35.2,17.9,0.6,2.3,0.0,40.5,3.5,Census Tract 9107.07; Los Angeles County; California,6,37,910707
1400000US06037910709,1635,50.1,5.7,7.5,5.3,10.3,5.1,8.5,15.6,23.1,3.9,5.2,8.1,1.6,0.0,39.1,82.9,0.0,0.0,0.0,0.0,8.1,8.9,Census Tract 9107.09; Los Angeles County; California,6,37,910709
1400000US06037910711,7545,48.0,6.0,14.7,9.5,9.9,7.1,9.8,14.1,10.9,3.5,4.6,4.9,4.7,0.4,29.1,41.3,14.4,1.0,1.3,0.2,32.3,9.6,"Census Tract 9107.11, Los Angeles County, California",6,37,910711
1400000US06037910712,2671,50.8,7.7,7.9,4.5,13.3,11.7,7.5,19.5,10.1,8.5,5.0,2.1,1.7,0.4,31.8,35.0,1.6,0.0,7.3,0.0,47.8,8.3,Census Tract 9107.12; Los Angeles County; California,6,37,910712
1400000US06037910713,4930,44.7,4.8,10.0,12.5,13.0,6.7,8.8,18.3,13.9,3.7,4.0,3.5,0.8,0.0,28.2,46.5,10.8,1.5,4.8,0.0,33.1,3.2,Census Tract 9107.13; Los Angeles County; California,6,37,910713
1400000US06037910714,3843,51.6,6.4,14.3,8.5,11.8,4.7,14.4,12.5,17.4,2.2,3.9,2.9,1.0,0.0,28.3,44.2,9.1,0.2,5.2,0.0,40.9,0.6,Census Tract 9107.14; Los Angeles County; California,6,37,910714
1400000US06037910715,6730,44.6,11.0,9.5,8.9,8.9,6.6,18.8,10.9,11.9,6.9,2.8,2.4,0.9,0.5,27.4,39.0,15.6,4.1,4.7,0.0,32.9,3.6,Census Tract 9107.15; Los Angeles County; California,6,37,910715
1400000US06037910716,5573,49.2,6.6,7.9,11.3,11.9,7.3,11.4,14.1,14.7,6.1,3.4,3.1,1.7,0.7,30.1,36.1,13.5,1.1,4.3,0.0,39.3,5.5,Census Tract 9107.16; Los Angeles County; California,6,37,910716
1400000US06037910804,3053,51.7,7.0,7.6,5.4,9.6,5.7,9.1,10.1,24.7,7.0,4.5,6.6,2.8,0.0,43.0,84.1,0.0,0.0,0.5,0.0,12.8,2.6,Census Tract 9108.04; Los Angeles County; California,6,37,910804
1400000US06037910805,4350,49.9,4.2,3.3,6.3,8.6,5.1,7.7,16.1,24.5,7.5,6.6,5.1,2.9,1.9,44.6,91.4,1.4,0.4,2.4,0.0,2.3,2.1,"Census Tract 9108.05, Los Angeles County, California",6,37,910805
1400000US06037910807,5829,49.0,5.0,9.1,11.6,7.8,5.7,11.9,15.8,13.8,6.1,6.3,4.5,1.6,0.9,34.0,65.9,1.5,1.2,10.4,0.0,11.7,9.4,Census Tract 9108.07; Los Angeles County; California,6,37,910807
1400000US06037910808,3450,51.8,7.6,4.8,10.3,5.6,3.7,14.3,20.0,15.1,6.1,5.9,3.4,1.5,1.5,38.1,81.8,0.9,1.5,8.4,0.0,5.4,2.0,Census Tract 9108.08; Los Angeles County; California,6,37,910808
1400000US06037910809,2106,50.0,3.7,5.7,8.2,7.5,6.4,6.6,9.6,27.3,9.4,2.7,8.4,2.9,1.7,48.0,74.8,0.0,0.0,20.3,0.0,3.3,1.6,Census Tract 9108.09; Los Angeles County; California,6,37,910809
1400000US06037910810,2591,53.0,6.3,5.2,12.0,10.6,7.9,8.2,18.3,19.7,3.1,3.3,2.4,2.7,0.3,34.9,67.6,0.9,0.0,12.4,0.0,18.1,1.0,Census Tract 9108.10; Los Angeles County; California,6,37,910810
1400000US06037910811,277,49.1,0.0,9.4,10.8,4.7,0.0,10.5,23.8,16.6,15.9,4.0,4.3,0.0,0.0,40.6,52.3,15.5,0.0,0.0,0.0,20.9,11.2,"Census Tract 9108.11, Los Angeles County, California",6,37,910811
1400000US06037910812,456,48.7,4.8,16.2,0.0,10.7,7.7,0.0,18.9,25.2,4.4,5.5,2.2,4.4,0.0,42.2,97.6,2.4,0.0,0.0,0.0,0.0,0.0,"Census Tract 9108.12, Los Angeles County, California",6,37,910812
1400000US06037910813,3221,47.5,4.6,4.8,8.6,5.9,5.4,3.6,12.4,22.7,13.3,12.2,5.2,1.0,0.2,47.9,93.2,0.0,0.0,1.4,0.0,2.7,2.6,"Census Tract 9108.13, Los Angeles County, California",6,37,910813
1400000US06037911001,3978,53.2,0.8,1.4,7.6,8.4,4.6,11.1,8.6,23.2,7.9,12.3,8.4,4.1,1.7,49.1,77.6,5.4,0.9,1.7,0.0,10.0,4.4,Census Tract 9110.01; Los Angeles County; California,6,37,911001
1400000US06037920011,218,83.5,0.0,0.0,0.0,7.3,3.7,25.7,36.2,10.6,12.8,3.7,0.0,0.0,0.0,38.0,52.8,11.5,0.0,3.7,0.0,3.7,28.4,"Census Tract 9200.11, Los Angeles County, California",6,37,920011
1400000US06037920012,1152,53.0,1.7,4.6,6.4,10.6,2.2,16.0,17.0,16.0,9.2,11.4,2.7,0.9,1.4,42.5,87.3,0.0,0.8,0.0,0.0,0.3,11.6,"Census Tract 9200.12, Los Angeles County, California",6,37,920012
1400000US06037920013,3817,46.5,2.9,5.4,10.0,8.9,6.1,7.5,14.7,14.9,7.4,6.2,10.4,4.5,1.1,42.0,79.3,2.4,0.9,6.5,0.0,4.7,6.2,Census Tract 9200.13; Los Angeles County; California,6,37,920013
1400000US06037920015,6221,51.1,8.6,10.7,11.2,6.5,4.3,6.8,19.9,20.2,4.8,2.7,2.7,1.1,0.6,36.7,70.0,3.8,0.0,11.0,0.0,6.3,9.0,Census Tract 9200.15; Los Angeles County; California,6,37,920015
